pt,ground_cvr,lifeform1,lifeform2,lifeform3,lifeform4,plot_id,transect,date,read_status
17,LITT,CHSE,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
18,LITT,CHSE,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
19,LITT,CHSE,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
20,LITT,FORB,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
21,LITT,FORB,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
22,LITT,none,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
23,"WOOD (>1"")",none,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
24,LITT,none,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
25,LITT,none,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
26,LITT,ABCO,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
27,"WOOD (>1"")",none,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
28,LITT,PILA,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
29,LITT,none,none,none,none,BIST-RX-12,East-West,2024-09-14,PRE-RX
1,LITT,ABCO,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
2,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
3,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
4,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
5,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
6,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
7,"WOOD (>1"")",none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
8,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
9,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
10,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
11,LITT,RIRO,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
12,LITT,FORB,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
13,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
14,LITT,GRAMINOID,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
16,LITT,SYMO,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
17,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
18,LITT,GRAMINOID,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
19,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
20,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
21,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
22,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
23,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
24,LITT,SYMO,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
25,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
26,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
27,LITT,SYMO,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
28,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
29,LITT,none,none,none,none,BIST-RX-13,East-West,2024-09-12,PRE-RX
1,LITT,none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
2,LITT,ABCO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
3,LITT,none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
4,"WOOD (>1"")",none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
5,"WOOD (>1"")",none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
6,LITT,FORB,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
7,LITT,none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
8,LITT,SEGI,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
9,BARE,ABCO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
10,LITT,ABCO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
11,"ROCK (>1"")",ABCO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
12,BARE,CECO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
13,"ROCK (>1"")",CECO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
14,LITT,CECO,ABCO,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
16,LITT,none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
17,LITT,SHRUB,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
18,LITT,SHRUB,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
19,LITT,CECO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
20,BARE,CECO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
21,BARE,ABCO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
22,"ROCK (>1"")",none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
23,"ROCK (>1"")",none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
24,BARE,CEIN,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
25,LITT,CEIN,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
26,"ROCK (>1"")",none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
27,BARE,ABCO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
28,BARE,none,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
29,LITT,ABCO,none,none,none,EAFR-RX-02,East-West,2024-07-24,PRE-RX
1,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
2,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
3,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
4,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
5,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
6,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
7,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
8,"WOOD (>1"")",NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
9,"WOOD (>1"")",NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
10,"WOOD (>1"")",NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
11,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
12,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
13,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
14,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
16,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
17,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
18,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
19,LITT,FORB,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
20,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
21,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
22,LITT,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
23,LITT,ABCO,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
24,BOLE,NONE,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
25,LITT,FORB,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
26,"WOOD (>1"")",ABCO,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
27,LITT,CEIN,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
28,LITT,ABCO,CEIN,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
29,LITT,CEIN,NONE,NONE,NONE,EAFR-RX-03,East-West,2024-07-23,PRE-RX
1,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
2,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
3,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
4,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
5,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
6,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
7,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
8,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
9,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
10,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
11,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
12,"WOOD (>1"")",none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
13,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
14,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
16,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
17,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
18,"WOOD (>1"")",none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
19,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
20,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
21,"WOOD (>1"")",none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
22,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
23,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
24,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
25,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
26,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
27,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
28,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
29,LITT,none,none,none,none,EAFR-RX-04,East-West,2024-08-20,PRE-RX
1,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
2,LITT,FORB,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
3,"WOOD (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
4,"WOOD (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
5,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
6,"WOOD (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
7,"ROCK (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
8,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
9,"WOOD (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
10,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
11,LITT,ABCO,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
12,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
13,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
14,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
16,"ROCK (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
17,"ROCK (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
18,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
19,BARE,FORB,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
20,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
21,"ROCK (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
22,LITT,ABCO,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
23,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
24,LITT,ABCO,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
25,"WOOD (>1"")",none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
26,LITT,FORB,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
27,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
28,LITT,FORB,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
29,LITT,none,none,none,none,EAFR-RX-05,East-West,2024-08-24,PRE-RX
1,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
2,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
3,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
4,LITT,ABCO,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
5,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
6,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
7,LITT,ABCO,CEPA,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
8,LITT,ABCO,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
9,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
10,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
11,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
12,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
13,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
14,LITT,ABCO,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
16,LITT,CEPA,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
17,"WOOD (>1"")",CEPA,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
18,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
19,LITT,ABCO,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
20,LITT,ABCO,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
21,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
22,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
23,BARE,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
24,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
25,LITT,ABCO,CEPA,FORB,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
26,BARE,ABCO,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
27,BARE,ABCO,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
28,LITT,none,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
29,"WOOD (>1"")",ABCO,none,none,none,EAFR-RX-07,East-West,2024-08-22,PRE-RX
1,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
2,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
3,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
4,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
5,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
6,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
7,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
8,"ROCK (>1"")",none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
9,"WOOD (>1"")",none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
10,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
11,"ROCK (>1"")",none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
12,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
13,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
14,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
16,"ROCK (>1"")",none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
17,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
18,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
19,"WOOD (>1"")",none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
20,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
21,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
22,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
23,"WOOD (>1"")",none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
24,"ROCK (>1"")",none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
25,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
26,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
27,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
28,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
29,LITT,none,none,none,none,EAFR-RX-09,East-West,2024-08-24,PRE-RX
1,LITT,NONE,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
2,LITT,GRAMINOID,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
3,LITT,NONE,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
4,LITT,none,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
5,LITT,none,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
6,"ROCK (>1"")",NONE,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
7,LITT,FORB,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
8,LITT,CEPA,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
9,LITT,CEPA,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
10,LITT,CEPA,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
11,LITT,ABCO,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
12,LITT,FORB,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
13,"WOOD (>1"")",GRAMINOID,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
14,LITT,FORB,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
16,LITT,GRAMINOID,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
17,"WOOD (>1"")",NONE,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
18,"ROCK (>1"")",SHRUB,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
19,LITT,ABCO,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
20,LITT,ABCO,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
21,"WOOD (>1"")",CEPA,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
22,LITT,CEPA,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
23,LITT,NONE,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
24,"WOOD (>1"")",NONE,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
25,LITT,CEPA,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
26,LITT,ABCO,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
27,LITT,CEPA,ABCO,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
28,LITT,CEIN,CEPA,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
29,LITT,CEIN,none,none,none,EAFR-RX-11,East-West,2024-07-22,PRE-RX
1,LITT,CEIN,ABCO,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
2,"ROCK (>1"")",ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
3,LITT,ABCO,CEIN,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
4,LITT,ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
5,"WOOD (>1"")",none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
6,LITT,none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
7,LITT,none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
8,LITT,none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
9,"WOOD (>1"")",none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
10,LITT,none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
11,LITT,none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
12,LITT,ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
13,"WOOD (>1"")",ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
14,LITT,ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
16,LITT,none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
17,"WOOD (>1"")",none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
18,LITT,ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
19,LITT,ABCO,CEIN,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
20,LITT,ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
21,LITT,ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
22,"WOOD (>1"")",CEIN,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
23,"WOOD (>1"")",CEIN,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
24,LITT,CEIN,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
25,"WOOD (>1"")",none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
26,LITT,none,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
27,LITT,ABCO,CEIN,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
28,LITT,ABCO,CEIN,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
29,LITT,ABCO,none,none,none,EAFR-RX-12,East-West,2024-07-25,PRE-RX
1,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
2,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
3,"WOOD (>1"")",none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
4,LITT,RUPA,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
5,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
6,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
7,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
8,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
9,LITT,COCO,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
10,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
11,"ROCK (>1"")",none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
12,"WOOD (>1"")",none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
13,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
14,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
16,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
17,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
18,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
19,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
20,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
21,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
22,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
23,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
24,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
25,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
26,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
27,LITT,ABCO,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
28,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
29,LITT,none,none,none,none,EAFR-RX-14,East-West,2024-07-23,PRE-RX
1,LITT,PREM,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
2,LITT,PREM,FORB,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
3,BARE,none,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
4,LITT,FORB,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
5,LITT,CHFO,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
6,LITT,RIRO,PREM,SAXX,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
7,LITT,PREM,SAXX,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
8,LITT,CEIN,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
9,LITT,CEIN,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
10,LITT,ARPA,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
11,LITT,ARPA,FORB,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
12,LITT,ARPA,FORB,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
13,BARE,none,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
14,BARE,none,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
16,LITT,CECO,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
17,LITT,CECO,none,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
18,LITT,CECO,PREM,none,none,EAFR-RX-15,East-West,2024-08-23,PRE-RX
